run,model,epoch,lr,scheduler,backbone_lr_mult,crop_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,aux_loss_weight,init_encoder_from,train_main_loss,train_fg_bce,train_fg_dice,train_aux_ce,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,1,0.0001,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.6040960623158349,0.0,0.0,0.0,basic,0.6040960623158349,0.6531348704629288,0.792090220630426,0,0,1.0756512372687672,0.4999573311183157,0.698728498244775,0,0,204.98760747909546,13.875745296478271,0.551623712814139,0.6073424755612209,0.5233022122876753,0.6825880339685358,0.23771533348864765,0.3645925914265936,0.532536958281398
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,2,9.755282581475769e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.5132725472961154,0.0,0.0,0.0,basic,0.5132725472961154,0.6815290930374509,0.8094100264843308,0,0,1.0432592725924899,0.4909339560531582,0.6882803682435564,0,0,195.5086009502411,6.470472812652588,0.5364591798118593,0.6162614942260181,0.5526790978815657,0.6713077074105217,0.1986550064037073,0.35084770423057754,0.510327502407858
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,3,9.045084971874737e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4985191591675319,0.0,0.0,0.0,basic,0.4985191591675319,0.6828049696626434,0.8121318870760299,0,0,1.044933152826209,0.48883338047161456,0.6936433014116475,0,0,196.51466012001038,6.470106601715088,0.5383103933058836,0.623050983334887,0.5614252304603676,0.6998138661516161,0.1079342678133396,0.36909917759564065,0.5221997446395676
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,4,7.938926261462366e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.46943133463935244,0.0,0.0,0.0,basic,0.46943133463935244,0.6986836131205573,0.8211960432455175,0,0,1.0831117071033094,0.5016686709173637,0.6902573314378859,0,0,199.03944969177246,6.470106601715088,0.540398275707506,0.5525483558602292,0.5524055746388187,0.6887837522282126,0.3006890369710252,0.37440296836524495,0.5024527326505094
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,5,6.545084971874737e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4552160870461237,0.0,0.0,0.0,basic,0.4552160870461237,0.7047149097971243,0.8266431029076303,0,0,1.1496086283163591,0.5072604331224764,0.7037358142526852,0,0,196.55713367462158,6.470106601715088,0.5534465048442386,0.5691709908883716,0.5128350267267664,0.7107084060016263,0.28200422072946535,0.3828061817102502,0.5398517009566156
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,6,4.9999999999999996e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4465365829921904,0.0,0.0,0.0,basic,0.4465365829921904,0.7086358776490568,0.8294911721650094,0,0,1.2224469162060314,0.49210435389496415,0.6917808400227381,0,0,196.74648642539978,6.470106601715088,0.5378535061068185,0.6173490459083416,0.5494916334726285,0.7013812903619249,0.14905765872269747,0.3803930540200325,0.5092042886723056
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,7,3.454915028125263e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.43896303545861015,0.0,0.0,0.0,basic,0.43896303545861015,0.7125752585889138,0.8306988014485202,0,0,1.1462090899499409,0.518137047374836,0.6981217187677576,0,0,201.11109256744385,6.470106601715088,0.5389825725983083,0.6436843372803154,0.5443860270142769,0.7085406077915631,0.30267611306377395,0.38586113060430555,0.5028285432713084
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,8,2.0610737385376345e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.42773368959389035,0.0,0.0,0.0,basic,0.42773368959389035,0.7186151252423192,0.8352358052831279,0,0,1.4661756015280216,0.5127202584641956,0.6976215128971552,0,0,197.96163630485535,6.470106601715088,0.5401484515795466,0.6426914836499401,0.5553009017478213,0.7133871342371156,0.26638287611926725,0.3626910544677431,0.5084399074479353
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,9,9.549150281252631e-06,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.42564462636198314,0.0,0.0,0.0,basic,0.42564462636198314,0.7193536387530965,0.8349119958196705,0,0,1.3236970804524764,0.5082566116825803,0.700131547726657,0,0,194.0042188167572,6.470106601715088,0.5426126400084138,0.6434428092468003,0.5509129426665704,0.716425981566574,0.22439376405942268,0.3584685234348734,0.5215396207954074
E013_cnnpre_mit_b2_upernet_10ep,cnnpre_mit_b2_upernet,10,2.447174185242323e-06,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4169970528000877,0.0,0.0,0.0,basic,0.4169970528000877,0.7238163838025697,0.8394836865145038,0,0,1.2612970017930538,0.5122810533510198,0.7016985006358675,0,0,192.58358454704285,6.470106601715088,0.544682967265708,0.6402768992518595,0.5528280258066329,0.7173132513779233,0.24123487736831667,0.368158697660628,0.5214726547260702
