run,model,epoch,lr,scheduler,backbone_lr_mult,crop_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,aux_loss_weight,init_encoder_from,train_main_loss,train_fg_bce,train_fg_dice,train_aux_ce,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E011_mit_b2_mdc_10ep,mit_b2_mdc,1,0.0001,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.7065938787800925,0.0,0.0,0.0,basic,0.7065938787800925,0.6061966373008758,0.763466487920764,0,0,1.1476969245518223,0.4833861289680009,0.6973553432130932,0,0,173.27953052520752,13.88386869430542,0.5430211374417211,0.5509618022656007,0.5483840909348009,0.6994294431872367,0.16568155933734252,0.32219432245614243,0.5540305471531621
E011_mit_b2_mdc_10ep,mit_b2_mdc,2,9.755282581475769e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.564444358102859,0.0,0.0,0.0,basic,0.564444358102859,0.660139603444512,0.7982729281038796,0,0,1.523227751540225,0.46141194997943524,0.682119417135074,0,0,160.79328894615173,4.7858476638793945,0.5315878967130341,0.5388479552321357,0.420327032761807,0.70185537621906,0.15275457075669605,0.36863327690121267,0.5158775412721012
E011_mit_b2_mdc_10ep,mit_b2_mdc,3,9.045084971874737e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.5264664726597922,0.0,0.0,0.0,basic,0.5264664726597922,0.6741136383470164,0.8063337113708954,0,0,1.1995656701366297,0.45970374336810377,0.6765788147405974,0,0,158.21853494644165,4.7834672927856445,0.5286638304216581,0.5425996871840014,0.5089827991361686,0.6450779729997611,0.12107584836612828,0.3563049902696709,0.5152210751993375
E011_mit_b2_mdc_10ep,mit_b2_mdc,4,7.938926261462366e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.5077238555938478,0.0,0.0,0.0,basic,0.5077238555938478,0.6838133098445794,0.8132670861539247,0,0,1.58401745586304,0.4940619373430368,0.6939939329363234,0,0,161.17451357841492,4.7834672927856445,0.5417186492424352,0.5975029541609482,0.5298135052574399,0.6647889109629875,0.2231517368874782,0.3669967057184939,0.5344610991714748
E011_mit_b2_mdc_10ep,mit_b2_mdc,5,6.545084971874737e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4818800557227362,0.0,0.0,0.0,basic,0.4818800557227362,0.6953269704849595,0.8195848550786495,0,0,0.993907212783275,0.5033170853127515,0.6947096881842558,0,0,162.38664555549622,4.7834672927856445,0.5344705934379989,0.6315581290274238,0.5507512113637715,0.7128753411185736,0.21581734517275813,0.36634095659609095,0.5114060204726439
E011_mit_b2_mdc_10ep,mit_b2_mdc,6,4.9999999999999996e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4687402459364089,0.0,0.0,0.0,basic,0.4687402459364089,0.7021401126325467,0.8237271169306836,0,0,1.2295364922883978,0.4986363025954223,0.6925122316365145,0,0,161.0411787033081,4.7834672927856445,0.5379741818879877,0.6124720350973542,0.510699765933749,0.7083486475679603,0.2528264960177614,0.3601206183072172,0.5080123733559262
E011_mit_b2_mdc_10ep,mit_b2_mdc,7,3.454915028125263e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4517453941087874,0.0,0.0,0.0,basic,0.4517453941087874,0.7090504214342442,0.8282866352144658,0,0,1.2785110205554506,0.5012617034574763,0.6988505838255161,0,0,161.50710201263428,4.7834672927856445,0.5450567140955894,0.5995459723275977,0.5444235310188579,0.709234276445754,0.21223853078650165,0.37095481068159425,0.5273780888464397
E011_mit_b2_mdc_10ep,mit_b2_mdc,8,2.0610737385376345e-05,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.43726851329917,0.0,0.0,0.0,basic,0.43726851329917,0.7155222767343391,0.8329261772173085,0,0,1.3614429360941838,0.5102175337852487,0.7024493771247593,0,0,162.66160416603088,4.7834672927856445,0.5463428590607702,0.6107675291432185,0.5567610020780269,0.7101022701293391,0.24679394717556766,0.36626159107661066,0.5344935378332076
E011_mit_b2_mdc_10ep,mit_b2_mdc,9,9.549150281252631e-06,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.4327318558144191,0.0,0.0,0.0,basic,0.4327318558144191,0.7179202553953254,0.8338264166921471,0,0,1.1891874636759598,0.5070826402127391,0.7002718513839898,0,0,159.72373127937317,4.7834672927856445,0.5445970293273618,0.6183079965788448,0.5438101478170567,0.7111240063641006,0.23698463610057552,0.3687420079119669,0.526012657389267
E011_mit_b2_mdc_10ep,mit_b2_mdc,10,2.447174185242323e-06,cosine,0.2,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.0,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,0.42818290723694696,0.0,0.0,0.0,basic,0.42818290723694696,0.7199913391744402,0.8359047076131999,0,0,1.2045083476595901,0.5092008810925053,0.7027622863348975,0,0,159.57839226722717,4.7834672927856445,0.5465347532587844,0.6203853555339468,0.5472168199390223,0.7125904278531909,0.23597128287121968,0.36801207485331494,0.5336954533380572
