run,model,epoch,lr,scheduler,crop_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,train_main_loss,train_fg_bce,train_fg_dice,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E008_segformer_b2_bgaux,segformer_b2_bgaux,1,1e-05,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.46485386500282894,0.3765349754738429,0.24411722478412445,basic,0.8504869576484438,0.7008293663556421,0.8221802601094802,0,0,1.0653023209298056,0.5011739625939998,0.6978475387393487,0,0,185.81867623329163,24.472371101379395,0.5395462693260222,0.6309859114313555,0.5490111459128683,0.7135591997858992,0.1866822495008295,0.3656629041432422,0.5227700580577818
E008_segformer_b2_bgaux,segformer_b2_bgaux,2,9.619397662556434e-06,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.45598115149944546,0.35161628808294026,0.22282457446295117,basic,0.813524837247909,0.7053605006316703,0.8271163902166854,0,0,1.1822165855380338,0.5082356840716483,0.7002100722193038,0,0,179.34389853477478,14.963491916656494,0.5411783736361779,0.6313598814573742,0.549824563767492,0.717835686311382,0.24025109957642182,0.35239869166048216,0.5248014920922083
E008_segformer_b2_bgaux,segformer_b2_bgaux,3,8.535533905932737e-06,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.46626250762788074,0.3580267195663755,0.22583272608499677,basic,0.8297975712352329,0.7039679105512994,0.8241668587650064,0,0,1.1811230556246197,0.5067287474306486,0.7010616078499886,0,0,175.52187395095825,14.963491916656494,0.54291035889112,0.6326534055225469,0.547430597669988,0.7177187937888898,0.2104209295923364,0.3685095431242544,0.5274576034254045
E008_segformer_b2_bgaux,segformer_b2_bgaux,4,6.913417161825449e-06,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4546643939283159,0.34065458519118175,0.21723914903307717,basic,0.8017421752687485,0.7060390959709301,0.8280019378602942,0,0,1.0301383682415246,0.5109531869283576,0.707624601145419,0,0,177.77595901489258,14.963491916656494,0.5490422681888574,0.6309320330249998,0.5528809912473415,0.7177537281386194,0.21075236063156355,0.3643229537804174,0.5509879734867039
E008_segformer_b2_bgaux,segformer_b2_bgaux,5,4.9999999999999996e-06,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4458791097951314,0.3348328587081697,0.21671445729240538,basic,0.7886193387092106,0.712372584404348,0.8311358409071473,0,0,1.1148375027487722,0.5065583782878141,0.7030620910159816,0,0,177.21428847312927,14.963491916656494,0.5449590335095186,0.6229793125450074,0.5477402153836779,0.7225468884522851,0.2060337342907565,0.3652299516049172,0.5364195122285363
E008_segformer_b2_bgaux,segformer_b2_bgaux,6,3.086582838174551e-06,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4476865600971949,0.33971944768277423,0.21404449485597157,basic,0.7925124190156422,0.713998743939361,0.830443017631247,0,0,1.199996809639999,0.5092190554844551,0.7012067369594098,0,0,176.13474249839783,14.963491916656494,0.5444047950478476,0.6225199126714127,0.5554881678672509,0.7165405201172163,0.22640206399407667,0.37171724842677173,0.5274606802666102
E008_segformer_b2_bgaux,segformer_b2_bgaux,7,1.4644660940672626e-06,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4495582420201529,0.33674400136584326,0.21438323032288326,basic,0.7924706529057215,0.7114829978828163,0.8300412439903322,0,0,1.096335690272482,0.5100298011386192,0.7050901327707007,0,0,178.2236623764038,14.963491916656494,0.5472015715661752,0.6241061744414554,0.5514723587928733,0.7189634257539431,0.22731841530145477,0.3588572029018058,0.5422894592126273
E008_segformer_b2_bgaux,segformer_b2_bgaux,8,3.8060233744356634e-07,cosine,512,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4404101655596778,0.33214197002706075,0.21737224601563954,basic,0.7815956681493729,0.7143548766457837,0.8312949077062861,0,0,1.1239875965711603,0.5122104587017703,0.7046617131276937,0,0,179.02623391151428,14.963491916656494,0.5466798672592357,0.6253179414830317,0.5540298987424018,0.7210843105742446,0.23492619622978966,0.3667016536379179,0.5367333429857705
