run,model,epoch,lr,scheduler,backbone_lr_mult,crop_size,context_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,aux_loss_weight,init_encoder_from,init_ablation_from,strict_ablation,model_seed,data_seed,train_seed,new_lr_mult,lr_base,lr_backbone,lr_new,train_main_loss,train_fg_bce,train_fg_dice,train_aux_ce,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,1,2e-05,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,2e-05,1e-05,0.0001,0.4397958518966796,0.0,0.0,0.0,basic,0.4397958518966796,0.7082905701050846,0.8282013426369313,0,0,1.202522266994823,0.4918509588320564,0.6924596404283279,0,0,249.40186715126038,6.376513481140137,0.5364698538759441,0.6279723688482876,0.5464393951121155,0.7031426125573642,0.15068831146611342,0.3625809031260236,0.5156632668385462
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,2,1.9238795325112867e-05,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,1.9238795325112867e-05,9.619397662556434e-06,9.619397662556435e-05,0.42255491188594274,0.0,0.0,0.0,basic,0.42255491188594274,0.7202554465304842,0.8350252250200116,0,0,1.3753693831023988,0.4960556979924854,0.6912214519537607,0,0,250.2656466960907,6.378161430358887,0.5345316902520568,0.6381341046017974,0.5387848747340613,0.7049035874289579,0.20138922104590581,0.35022727429492684,0.5044191335896918
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,3,1.7071067811865474e-05,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,1.7071067811865474e-05,8.535533905932737e-06,8.535533905932738e-05,0.42143381271097397,0.0,0.0,0.0,basic,0.42143381271097397,0.7195312159471009,0.8346897429073885,0,0,1.2372813464351817,0.5045050651021034,0.7005543544957976,0,0,248.12654304504395,6.376635551452637,0.5424041591355969,0.6476593543010216,0.5583221112771103,0.7126251083358035,0.17463841566209623,0.3676151853184197,0.5282711216846746
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,4,1.3826834323650899e-05,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,1.3826834323650899e-05,6.913417161825449e-06,6.91341716182545e-05,0.4241675423724311,0.0,0.0,0.0,basic,0.4241675423724311,0.7167287722221832,0.8341940445108089,0,0,1.2748017499321385,0.5100325221723839,0.7035453784666528,0,0,249.38511872291565,6.376513481140137,0.5491735791245166,0.6277106261081247,0.5378544495782297,0.708280903743261,0.2509114982307751,0.3623203871433926,0.5339762112783885
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,5,9.999999999999999e-06,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,9.999999999999999e-06,4.9999999999999996e-06,5e-05,0.4120758286071202,0.0,0.0,0.0,basic,0.4120758286071202,0.7242451490650259,0.8390983145967685,0,0,1.1838164061450502,0.5156071849152438,0.7075854090160125,0,0,248.25565719604492,6.376635551452637,0.5490860278043705,0.6434091201674423,0.562199598916823,0.7186279564702147,0.2235454350944144,0.3720987937594266,0.5402833621940152
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,6,6.173165676349102e-06,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,6.173165676349102e-06,3.086582838174551e-06,3.086582838174551e-05,0.4090028619009351,0.0,0.0,0.0,basic,0.4090028619009351,0.7267054950393096,0.8400536389056618,0,0,1.3068449015252328,0.5158057479227793,0.7020724397278224,0,0,249.53305840492249,6.376513481140137,0.5451151509691835,0.6358412378366015,0.5554119960275394,0.7189361028334914,0.26538308934449273,0.3710852651527577,0.5188673932953892
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,7,2.9289321881345252e-06,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,2.9289321881345252e-06,1.4644660940672626e-06,1.4644660940672627e-05,0.40338344976069435,0.0,0.0,0.0,basic,0.40338344976069435,0.729457020453354,0.8427163736378215,0,0,1.2509370665801198,0.509675611572028,0.6993994836945812,0,0,250.55670189857483,6.376635551452637,0.5447406179235149,0.620582362966317,0.553098107521809,0.7167048006408955,0.24792127234711464,0.3691384810644143,0.5155436385401302
E026_v7_frequency_adapter,mit_b2_upernet_v7_frequency,8,7.612046748871327e-07,cosine,0.5,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,5.0,7.612046748871327e-07,3.8060233744356634e-07,3.8060233744356633e-06,0.3971128996402498,0.0,0.0,0.0,basic,0.3971128996402498,0.733082182425498,0.8441017600804612,0,0,1.255438305544511,0.5097115626935976,0.6996849058997912,0,0,253.0894899368286,6.376513481140137,0.5444485475670923,0.6266320111482009,0.5538194129966105,0.7153802791963503,0.23988601414122587,0.37085611617884556,0.5169585576268583
