run,model,epoch,lr,scheduler,backbone_lr_mult,crop_size,context_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,lovasz_weight,multi_scale_values,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,aux_loss_weight,init_encoder_from,init_ablation_from,strict_ablation,model_seed,data_seed,train_seed,new_lr_mult,lr_base,lr_backbone,lr_new,train_main_loss,train_fg_bce,train_fg_dice,train_aux_ce,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,1,0.0001,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,0.0001,2e-05,0.0,0.8982297517004467,0.0,0.0,0.0,multiscale,0.8982297517004467,0.619594675758624,0.7646665608798366,0,0,1.4704786493447408,0.492842557744596,0.6857994850356626,0,0,264.95766043663025,6.424944877624512,0.5320205006996753,0.6369875334141423,0.5444598705429611,0.693924885724451,0.16947352169368052,0.38322893586723533,0.48980265627002656
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,2,9.829629131445342e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,9.829629131445342e-05,1.9659258262890683e-05,0.0,0.7915396758488247,0.0,0.0,0.0,multiscale,0.7915396758488247,0.6397454389993183,0.7809327189096883,0,0,1.1462680954111821,0.5193141337096508,0.6936005183572921,0,0,273.16789746284485,6.424944877624512,0.5308921524161875,0.6397522583141553,0.5550631504471851,0.7085977854315493,0.35565260443344193,0.35248039810369963,0.49276058682133755
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,3,9.330127018922195e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,9.330127018922195e-05,1.866025403784439e-05,0.0,0.7556351179168338,0.0,0.0,0.0,multiscale,0.7556351179168338,0.6565478279383624,0.7937801018598862,0,0,1.5034791484974217,0.5087709401090104,0.6915348822000679,0,0,276.3214476108551,6.424944877624512,0.538834308812826,0.6024711838012696,0.5378692384175073,0.7031058778445675,0.33108941972674344,0.35605941564528165,0.491967136514877
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,4,8.535533905932738e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,8.535533905932738e-05,1.7071067811865477e-05,0.0,0.7490277554307665,0.0,0.0,0.0,multiscale,0.7490277554307665,0.6522767867706192,0.7933204025619993,0,0,1.2378596409656215,0.5218773024970874,0.7084031653085745,0,0,273.2098398208618,6.424944877624512,0.5583004061747652,0.6041329843085838,0.5446675436835906,0.7013752509792592,0.34819421152671964,0.35614878093325253,0.5403219398734407
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,5,7.500000000000001e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,7.500000000000001e-05,1.5000000000000004e-05,0.0,0.7196632830869584,0.0,0.0,0.0,multiscale,0.7196632830869584,0.671058716342018,0.8024018741102875,0,0,1.2663082725693735,0.5297232031487759,0.7052555687954093,0,0,271.953928232193,6.424944877624512,0.549922089392707,0.6402643164042741,0.5703378467862782,0.7094005812112993,0.3645494052977072,0.3560418462495143,0.5175463366996507
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,6,6.294095225512605e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,6.294095225512605e-05,1.258819045102521e-05,0.0,0.7081691144950806,0.0,0.0,0.0,multiscale,0.7081691144950806,0.6760765624935943,0.8068650526165276,0,0,1.474109286041351,0.5069738522745879,0.6947345529925179,0,0,276.96530294418335,6.424944877624512,0.5419221885712768,0.6056864172305212,0.5647955033274407,0.7011458156124479,0.2538876686312445,0.3759336945273083,0.5054456780218755
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,7,5.000000000000001e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,5.000000000000001e-05,1.0000000000000003e-05,0.0,0.7052312569012718,0.0,0.0,0.0,multiscale,0.7052312569012718,0.6765451944503009,0.8071975289035874,0,0,1.2098006951181512,0.5256631246887815,0.7038927857866563,0,0,273.0186927318573,6.424944877624512,0.5498984924035046,0.6029036335364052,0.558065491116893,0.7159572720943654,0.34640621551201817,0.38981725180742033,0.5165935163508638
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,8,3.705904774487398e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,3.705904774487398e-05,7.411809548974795e-06,0.0,0.6795772284742385,0.0,0.0,0.0,multiscale,0.6795772284742385,0.6894091426304522,0.8152725327540292,0,0,1.3429833028875469,0.5070849620112241,0.6975350161990702,0,0,278.0255432128906,6.424944877624512,0.5428528011009871,0.6060055601349793,0.55479295501129,0.7179443607057796,0.23796260755831963,0.3777768112379493,0.5122596383292638
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,9,2.5000000000000018e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,2.5000000000000018e-05,5.000000000000004e-06,0.0,0.6789908263418409,0.0,0.0,0.0,multiscale,0.6789908263418409,0.6876953648159833,0.8138832946046647,0,0,1.3943055246435283,0.5113814847501013,0.6988036653399449,0,0,261.82339811325073,6.424944877624512,0.5438368753127728,0.6205649552216633,0.554100261760722,0.7143016680729635,0.25783201461473315,0.37894363552944416,0.5100909827384096
E036_v72_multiscale_ce_lovasz,mit_b2_upernet,10,1.4644660940672632e-05,cosine,0.2,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,1.4644660940672632e-05,2.9289321881345265e-06,0.0,0.6664034811277239,0.0,0.0,0.0,multiscale,0.6664034811277239,0.6911635003230321,0.8186009518168577,0,0,1.438072163237339,0.5153168337292082,0.7028482819463964,0,0,258.1272246837616,6.424944877624512,0.547072278258323,0.616524609639665,0.5568518547443624,0.7167400024628198,0.2723600693618679,0.3718048087027907,0.5258642129346287
