run,model,epoch,lr,scheduler,backbone_lr_mult,crop_size,context_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,lovasz_weight,multi_scale_values,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,aux_loss_weight,init_encoder_from,init_ablation_from,strict_ablation,model_seed,data_seed,train_seed,new_lr_mult,lr_base,lr_backbone,lr_new,train_main_loss,train_fg_bce,train_fg_dice,train_aux_ce,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,1,0.0001,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,0.0001,2e-05,0.0,0.9139471670937916,0.0,0.0,0.0,multiscale,0.9139471670937916,0.6192663277931761,0.7617386691687549,0,0,1.3434974040711325,0.4942731245781718,0.6816472803278227,0,0,261.0985701084137,6.424944877624512,0.5305290551249714,0.6094913598559579,0.5356790139803912,0.7078623988745358,0.23144127331117018,0.3804680257520599,0.46444074514811606
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,2,9.829629131445342e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,9.829629131445342e-05,1.9659258262890683e-05,0.0,0.8197807331879934,0.0,0.0,0.0,multiscale,0.8197807331879934,0.6334978302380986,0.7729396159787834,0,0,1.139598751182191,0.518719478378743,0.7010767472365138,0,0,256.66348218917847,6.424944877624512,0.5464013856212905,0.6123629478039824,0.5097455759785193,0.7116990938802008,0.3740628183222575,0.3564101140237375,0.5203544130212131
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,3,9.330127018922195e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,9.330127018922195e-05,1.866025403784439e-05,0.0,0.770637093271528,0.0,0.0,0.0,multiscale,0.770637093271528,0.6518262273407431,0.7879132052159477,0,0,1.372250445151443,0.5210156363078556,0.6910664190498601,0,0,256.2988452911377,6.424944877624512,0.5349553541471542,0.6273800400605355,0.5436863852243333,0.7127659147440553,0.3627295700162905,0.39949802277317875,0.46609416718944197
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,4,8.535533905932738e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,8.535533905932738e-05,1.7071067811865477e-05,0.0,0.7611727599113707,0.0,0.0,0.0,multiscale,0.7611727599113707,0.6579843285627373,0.7893610221260545,0,0,1.1305309106288344,0.5278197453979037,0.7119298801775058,0,0,258.5521619319916,6.424944877624512,0.5598403631749418,0.6162279020699557,0.5526226536983527,0.6925939087895577,0.33492010879114814,0.37769649096288,0.5608367902984891
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,5,7.500000000000001e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,7.500000000000001e-05,1.5000000000000004e-05,0.0,0.7372057504124112,0.0,0.0,0.0,multiscale,0.7372057504124112,0.6648906187508373,0.7950306263780238,0,0,1.162151892219434,0.5361494788398437,0.7155083648012042,0,0,257.74240803718567,6.424944877624512,0.5566919835915533,0.6521830960527625,0.5699731512947412,0.7042806147433939,0.34119035404124165,0.3717994291948862,0.556927722960327
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,6,6.294095225512605e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,6.294095225512605e-05,1.258819045102521e-05,0.0,0.7225255674786037,0.0,0.0,0.0,multiscale,0.7225255674786037,0.6720461433688938,0.8006424068337514,0,0,1.3463462628245924,0.5139775698519242,0.7009615712525372,0,0,259.82769107818604,6.424944877624512,0.545409672498449,0.6026800086567076,0.5598100269006762,0.7074050330082235,0.2903736060353893,0.3722987820735083,0.5198658597905157
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,7,5.000000000000001e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,5.000000000000001e-05,1.0000000000000003e-05,0.0,0.7202791970873635,0.0,0.0,0.0,multiscale,0.7202791970873635,0.6692367334085632,0.7997285395267094,0,0,1.312758985033446,0.5246654116838004,0.7046513141141526,0,0,254.74940037727356,6.424944877624512,0.5505731912379048,0.6134122634688087,0.5532138794455104,0.713063945549769,0.3336446050730274,0.39293628276956355,0.5158137142420185
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,8,3.705904774487398e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,3.705904774487398e-05,7.411809548974795e-06,0.0,0.6938117127569895,0.0,0.0,0.0,multiscale,0.6938117127569895,0.683196895507102,0.8099414435280388,0,0,1.2706730248825402,0.5183376723057465,0.703067513195304,0,0,255.7137007713318,6.424944877624512,0.548617499402294,0.6162778241518918,0.5507648788307371,0.7182151896788351,0.2916451461621408,0.3839574299827406,0.518885737931586
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,9,2.5000000000000018e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,2.5000000000000018e-05,5.000000000000004e-06,0.0,0.6834065523412493,0.0,0.0,0.0,multiscale,0.6834065523412493,0.6864389516024483,0.8104527940977766,0,0,1.3674596225816098,0.5207114001517991,0.7035971857735761,0,0,254.50846695899963,6.424944877624512,0.5458501587847977,0.6291962568608837,0.5512384021999358,0.7139958099655271,0.3021205025147785,0.3813968712854569,0.521181799451214
E037_v72_multiscale_rare_ce_lovasz,mit_b2_upernet,10,1.4644660940672632e-05,cosine,0.2,512,256,8,0.05,True,0.4,"barren,forest",0.02,ce_lovasz,0.5,"0.75,1.0,1.25,1.5",0.3,0.7,0.5,0.4,outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth,,True,3407,20260809,271828,1.0,1.4644660940672632e-05,2.9289321881345265e-06,0.0,0.6803598367032551,0.0,0.0,0.0,multiscale,0.6803598367032551,0.6859012735156519,0.8124474382357361,0,0,1.373870764622848,0.5204796282278329,0.7046381039696589,0,0,252.71243405342102,6.424944877624512,0.55000285876785,0.6203003039903494,0.5567593257437423,0.717058701158333,0.2963509376162792,0.3805503056203492,0.522334964697927
