run,model,epoch,lr,scheduler,backbone_lr_mult,crop_size,context_size,batch_size,min_valid_ratio,rare_crop,rare_crop_prob,rare_classes,rare_min_ratio,loss_name,dice_weight,fg_aux_bce_weight,fg_aux_dice_weight,aux_loss_weight,init_encoder_from,init_ablation_from,strict_ablation,model_seed,data_seed,train_seed,new_lr_mult,lr_base,lr_backbone,lr_new,train_main_loss,train_fg_bce,train_fg_dice,train_aux_ce,augmentation,train_loss,train_miou,train_pixel_acc,train_skipped_all_ignore,train_skipped_nonfinite,val_loss,val_miou,val_pixel_acc,val_skipped_all_ignore,val_skipped_nonfinite,seconds,peak_vram_gb,val_iou_background,val_iou_building,val_iou_road,val_iou_water,val_iou_barren,val_iou_forest,val_iou_agriculture
E029A_v71_widecontext_warm,mit_b2_upernet_v71_widecontext,1,0.0001,none,1.0,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,1.0,0.0001,0.0001,0.0001,0.43725740966342747,0.0,0.0,0.0,basic,0.43725740966342747,0.7109097913225942,0.8299548207570009,0,0,1.1503482021783527,0.5002638592632251,0.7043203933642826,0,0,197.7496452331543,6.053515434265137,0.5471664435952928,0.6236550322973206,0.5504839052319344,0.7155380964130378,0.15016983186424174,0.3675474113318515,0.5472862941088965
E029A_v71_widecontext_warm,mit_b2_upernet_v71_widecontext,2,0.0001,none,1.0,512,256,8,0.05,False,0.4,"barren,forest",0.02,ce,0.3,0.7,0.5,0.4,,outputs/experiments/E009_mit_b2_upernet_10ep/checkpoints/best_miou.pth,True,3407,20260809,271828,1.0,0.0001,0.0001,0.0001,0.4251285307937198,0.0,0.0,0.0,basic,0.4251285307937198,0.7205397028011549,0.8358218256185239,0,0,1.1098231440811066,0.5166255315008362,0.7099855809049059,0,0,197.9887833595276,6.053515434265137,0.5519238984331338,0.6361413728429379,0.5519031160427775,0.7147764321275811,0.24495827592555341,0.36623820551708086,0.5504374196167888
