epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.5112522193066745,0.5491711759981154,0.4306370649492176,0.4306370649492176,0.47094464212794607,0.6977943449364034,0.6896161269016811,0.7032549783164175,0.5392439443825214,0.6409287253093938,0.5614578539121435,0.7139702605135624,0.21254187120018922,0.4046671208449186,0.5059557589839919,0.4346727328214871,0.6632482779146345,0.6336652863472011,0.7300834788580204,0.34398751384350895,0.5407470878280879,0.49779385437386775,0.5854973738129967,0.5899466973038219,0.40397542683394055,0.7033200334624651,0.07387897450248883,0.14727584451484843,0.5105651042139623
2,0.5228473453080393,0.5657264738337607,0.4299233483006612,0.4299233483006612,0.4763853468043503,0.6988611541707703,0.6976286772504621,0.6996840846163219,0.5415276203255281,0.6306397842463535,0.5511324001537861,0.7091563037046211,0.35787785099563213,0.3586504377634022,0.5109470199669518,0.44589865525217487,0.6628752721704235,0.6251718324398505,0.724485631313144,0.4642626203786242,0.5307542518783789,0.5066370534037293,0.5820087620262466,0.5596150609613672,0.3902419087063087,0.6988836824212363,0.23429026895441912,0.031051242360134818,0.5133725126749155
3,0.5133772872994656,0.5566021605045075,0.42931425395404216,0.42931425395404216,0.47134577062675387,0.6924188799096422,0.6871318932609235,0.6959490249425953,0.5355551878246613,0.6149457191890304,0.5560113529227558,0.710114126455625,0.3025899884428405,0.3921854291961026,0.4822392070652435,0.43830086806275315,0.6586748273123724,0.6284313595955318,0.7217404126618262,0.43198999520881765,0.5371652441108397,0.4799124165794121,0.5806024460509436,0.5304073602513996,0.3999888953744062,0.7023479602498693,0.16037968761860066,0.14791180486469915,0.4835616232683769
4,0.5327588181991613,0.594499099030159,0.4267882373407294,0.4267882373407294,0.4797735277699453,0.7150860491438581,0.7298024990663913,0.7052598085935204,0.5626437305262914,0.6465558513872306,0.5648232978166227,0.6901603307566725,0.32689737090084237,0.37841180308647987,0.5598193429199897,0.475778030279414,0.6705759344673348,0.6383248597245799,0.7398357529044961,0.49291402975816934,0.5433876725347793,0.6006774135423391,0.5963347078639378,0.5879489010479393,0.4034027833270517,0.6558050928194857,0.15736994803843024,0.05010861908470705,0.536547609203554
5,0.5359242209463794,0.5851122618394167,0.4427169437219624,0.4427169437219624,0.48932058233417086,0.7136811378964755,0.7195745062876012,0.7097461090160192,0.5587708829375436,0.6376191071099645,0.5700478277105542,0.7099486981179378,0.36253474663469504,0.3706559490878551,0.5418923350261056,0.46746082471608025,0.6656901088107244,0.6440305987597109,0.731995468479671,0.4755924943793448,0.5359433878562541,0.5750729498741309,0.5961309069548281,0.5699209876567886,0.4050873425833681,0.6946140727819107,0.23016832006449423,0.08056570525323759,0.5225312707591095
6,0.5187121507372373,0.577796225775244,0.4115945071415951,0.4115945071415951,0.4651533289394162,0.7009453639765665,0.7118774222741312,0.6936459789273429,0.5434528725783156,0.6156437120505447,0.5601072482563687,0.7074899690495594,0.3072598934106369,0.38337885131441934,0.5136525085008165,0.4565940010989341,0.6699180820818202,0.6362672741836515,0.7285598531735419,0.46176620710453276,0.5496720316888816,0.541796131095346,0.5794976338138711,0.5068480341086424,0.3913169349259287,0.6940250498341576,0.14965930660299237,0.06243449957715086,0.49738009112842296
7,0.5218992859027732,0.5686507692976076,0.4267885445595122,0.4267885445595122,0.4743439152311427,0.6998654672289664,0.7001620231639547,0.6996674554823042,0.5449079399140315,0.6188760561391358,0.5555245228519523,0.716956206909945,0.3391248911316766,0.3743093565001238,0.503596027872548,0.44929230330672915,0.6645377008589641,0.6313195035747846,0.7349526239831782,0.4454457404885266,0.5376031586980429,0.5174043541730278,0.5863599874852276,0.5101175356603853,0.3903871136279487,0.7048442666568102,0.21549909953394555,0.08464638653816249,0.49566542241410577
8,0.5236153806999816,0.5760341415169944,0.4220226638610304,0.4220226638610304,0.472819022280506,0.7057228654817611,0.7126472123045541,0.7010994476131248,0.5500500492493554,0.6383097493080886,0.5567653478973836,0.7176958903429512,0.29719383839342295,0.3836113940194398,0.5216813956892298,0.4579945305174614,0.6746445428798535,0.6341766229658342,0.7341040387609543,0.42821158280361515,0.5490982008766911,0.5540094718145506,0.5878454485279504,0.5578829571934533,0.386419404148795,0.7067319312648689,0.14933324788260438,0.06303139589597566,0.5029142621135656
9,0.5121121659046997,0.5682411267700748,0.40859320883988515,0.40859320883988515,0.4603526873722924,0.7015915503343844,0.7094856375919838,0.6963206323666102,0.5441469684358375,0.6322604958439507,0.549991083928543,0.7166823952992261,0.24854827718101666,0.3722500610028852,0.5209058796414381,0.451764431211262,0.6731581321112705,0.6304318512607259,0.7361116604520718,0.3764573216973315,0.5494637463231271,0.5603007443347342,0.5831287861587328,0.5454892045012546,0.3726394278171105,0.7037708468422844,0.10856701663657334,0.04867665481952368,0.4978805251037169
10,0.5120129537439247,0.5679959318857098,0.4074442924797336,0.4074442924797336,0.45972862311182916,0.7026579740723965,0.7116151262171414,0.6966772428441761,0.5483239632312037,0.6243872281471807,0.5568960222449485,0.7148488906538024,0.23924788700999047,0.3772001957937712,0.5231864891265763,0.4594715208263828,0.6699471124590659,0.634860035230563,0.7343945986603221,0.36756081792907785,0.5476496872754087,0.5620877508191484,0.5849507250615837,0.5235922656633055,0.3843145202828504,0.7016790026137943,0.10001378042277449,0.057268441072197813,0.5002913122416291
