epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.4946284876435333,0.5248677161888564,0.4142876595879776,0.4142876595879776,0.4544580736157554,0.682556342928242,0.6677167443690714,0.692464810383398,0.5258935576987891,0.5660998380510612,0.5085833018605435,0.6825238073501918,0.3415906419475025,0.3357222805653566,0.5019859860312886,0.39925932241555495,0.5903723864004389,0.5816257194492144,0.6873008253765255,0.4469441998126379,0.47722628407810774,0.49134527578951614,0.5772319490895368,0.5141501096341835,0.34600770648860524,0.6793607931183469,0.23225946760087907,0.04297800164125286,0.508025589543039
2,0.5132858266174573,0.5478609033077775,0.42907526120079453,0.42907526120079453,0.4711805439091259,0.6960713270257457,0.6889359163553512,0.7008356731854392,0.5346795364844907,0.6080808462683629,0.5142999542426328,0.6979791594689748,0.34959262568996724,0.3618443072635318,0.5265243569042406,0.42279921676417204,0.6320607580817531,0.5911664042695474,0.7035094188039497,0.44597366618856477,0.5134652564347119,0.5260516026117431,0.5798451951751294,0.5571783218449567,0.34914097471603417,0.6942944190421195,0.2355563263452096,0.060720041860441755,0.5267915494216705
3,0.5210471987495551,0.555100385819996,0.4445809979273636,0.4445809979273636,0.48281409833845934,0.7016567972060065,0.6908251810152969,0.7088891166036266,0.5430322531309848,0.6282793804683774,0.5346216388508972,0.7040828770079375,0.33478182873423734,0.3878559079470451,0.514676505107406,0.43758549561825033,0.6483668442813156,0.6161747137977857,0.7041047854272686,0.44656739919011584,0.5241785973002914,0.5087248651249443,0.5902032767636222,0.5837014971187006,0.35974271153405,0.7040682623672857,0.2049891611728378,0.15133486832671703,0.5180272082083319
4,0.5323659674487574,0.5803902503764444,0.43789722209710336,0.43789722209710336,0.4851315947729304,0.7182089328176439,0.720348071479595,0.7167806202032901,0.5634657627930526,0.6276995156160939,0.5392884484988443,0.7174491997885234,0.3233088434102158,0.3878710841845422,0.5674789178500297,0.4650692487518419,0.6513644308580367,0.6225193082657801,0.7301961992424866,0.46933421407707415,0.5339156104759947,0.5903327409638965,0.6031160298791806,0.5727981894151029,0.36107559553714347,0.7087890263798254,0.17099314232088159,0.0937930929935199,0.5547154781540699
5,0.5249213365918058,0.5726575990898485,0.43227252693763957,0.43227252693763957,0.47859693176472273,0.7071796479920832,0.7088854118159253,0.7060407017283193,0.5489640698128372,0.6299220310062693,0.5432921260568383,0.7152700041205688,0.3430283599605541,0.3637293103148993,0.5302434548706735,0.4515330702201322,0.6530980477265141,0.6199942672743186,0.7216336744801872,0.4820014103671519,0.5254316017883024,0.5549111217723333,0.5893931215769106,0.5766681186016158,0.3734134141626905,0.7109755879739722,0.1831238754776342,0.07637022390992272,0.5159633468607312
6,0.5306444825567989,0.5759023698489967,0.4342124355472715,0.4342124355472715,0.4824284590520352,0.7067050063386544,0.7103303988725949,0.7042843152538193,0.5466619631062742,0.6320331447138721,0.5418251914178116,0.7146976575864616,0.374365680421644,0.3764039837547537,0.5285237568967752,0.44406159961107083,0.6537427225917826,0.6195892920979283,0.7276961592492612,0.4923648131397094,0.5408214489953606,0.5530405532578637,0.5868060135252039,0.581914231709562,0.36963990444817624,0.7063215493916422,0.2299028270685331,0.05040434222471621,0.514498180463067
7,0.5239288429625902,0.5615146489356889,0.43866219023746567,0.43866219023746567,0.48129551660002795,0.6990254671513038,0.693123782516805,0.7029660488252863,0.542781062364786,0.6234536239321226,0.5442011410979328,0.7132687185897109,0.3493529393125758,0.3938005280622334,0.5006438873787704,0.4413859839409209,0.6500229943981698,0.6236136142607098,0.7231205760192478,0.463659617820524,0.5352574966092473,0.49354225950100217,0.5860453118969358,0.5599670584413119,0.36889269732914004,0.7066828734563679,0.21080169547639319,0.13360559700849156,0.5046400980536191
8,0.5274291146314931,0.5757712425075259,0.43163105060281426,0.43163105060281426,0.4795300826171537,0.7072321564681755,0.7117556865030856,0.7042117748888079,0.5473688029420506,0.6332868991613178,0.5478110248624034,0.7156299598621942,0.3354141658331445,0.381245085279029,0.5312478644803116,0.44761336742246705,0.6546561468439803,0.627470003884403,0.7273302755909955,0.47383405599681566,0.5357091231489146,0.5637857246651051,0.5873317263449163,0.5854416899895155,0.37233934225109006,0.7078966736366521,0.17184779323331778,0.08391790351953195,0.5126422252446765
9,0.5159542016045148,0.563849204968698,0.41732706431191097,0.41732706431191097,0.4666406329582129,0.6963050674890552,0.6966558462514802,0.6960708509138837,0.5388560579306034,0.6343939503976237,0.5370326811330108,0.7123090330336529,0.30243321221848857,0.38842509411000314,0.4982293824082202,0.44079688070821355,0.6545132254429975,0.6264848872866832,0.7264549090262368,0.4509599830816453,0.5438875387356943,0.5038470104994152,0.5797580141160975,0.588689295691515,0.34442869846467417,0.7027208390317241,0.12514808259711258,0.08550146877713102,0.4950430515051218
10,0.514561828217588,0.5624621780161029,0.4162224312578421,0.4162224312578421,0.46539212973771504,0.6968597621252438,0.6958530191607725,0.6975319689817431,0.5433854685385373,0.6190264992274706,0.5428960351777025,0.7106783361630996,0.3012094746576057,0.3863636700499888,0.4983733137087116,0.4493121652971941,0.6501064568263191,0.627861264328712,0.7242964125908039,0.4507185267343886,0.5363634630797961,0.49857695725550594,0.5834054962144403,0.5469255181663614,0.3587823881090164,0.7013666443548427,0.12889497606146624,0.09592410230278943,0.49825789359597855
