epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.5090346693663143,0.5595782487236474,0.4337751914383335,0.4337751914383335,0.4714049304023239,0.6855884172734894,0.6938515416334644,0.6800710915539118,0.5034996603927215,0.5808781083449949,0.5605089870121647,0.7040957423846319,0.2784120191378282,0.4123318936904355,0.5235162746014229,0.4132872305339562,0.648082401498258,0.6289573661389388,0.7366988077778447,0.4157256769187142,0.5335551318299219,0.5407411263678974,0.5447089099909971,0.4721004936558019,0.41182841812160403,0.6840595018146534,0.17112655392262954,0.23891323687931973,0.5136892256833288
2,0.4971322478496523,0.5289369934924848,0.41462359614812405,0.41462359614812405,0.4558779219988882,0.6732931999708636,0.6534311622098249,0.6865551729254292,0.514113126367372,0.6231213507553823,0.544373331114139,0.6964480915731627,0.2608177808481375,0.402201031062279,0.4388510232270937,0.3938863841792675,0.6581258610875763,0.6219321381770813,0.717658172250891,0.4004895224849265,0.5427607228092284,0.36770615345842267,0.5699073326088817,0.544317961966284,0.37609129671392827,0.6825046524281532,0.11797015840131529,0.13307884331774403,0.47849492760056217
3,0.519986936495724,0.5663966280775045,0.4271295231063001,0.4271295231063001,0.47355822980101203,0.7010935659085298,0.7031059266913655,0.6997499034607044,0.5469228442250582,0.6102740658932753,0.5558647988721046,0.6906638223549797,0.31185290930302945,0.4014513244577869,0.5228787903638342,0.4531141944340923,0.6581885837835357,0.6325466448725959,0.7301554225748319,0.4288501893471985,0.5326447716488171,0.5292765898814596,0.5854739317390372,0.49929733857196656,0.3921193789141649,0.663310590261518,0.18927922846939563,0.1412114646682802,0.5192147291197385
4,0.5120314513727892,0.5646196805342875,0.4048362054926095,0.4048362054926095,0.4584338284326993,0.6972326509303264,0.6996643261451418,0.6956090103290368,0.5393934749741616,0.6113074792853789,0.540319314454608,0.7098590655193441,0.2827015471203726,0.38070618610191304,0.5199330921537467,0.4381695794363897,0.6583631392466538,0.6204124809865016,0.7291852883555773,0.42836321965594915,0.5462059550067327,0.5316381010522082,0.5815675023601706,0.4948684409906228,0.36307639349961635,0.6968365819749571,0.13384539586271244,0.05040075981857196,0.5132583639416153
5,0.522975757329006,0.5697479169795153,0.43441113684017524,0.43441113684017524,0.4786934470845906,0.7040216407303281,0.7105336127716917,0.6996735673789192,0.5441246895425764,0.6062430600771163,0.561369266056871,0.7096726382714873,0.2929190752090227,0.40607313620487506,0.5404284359410927,0.44809167778513315,0.659542588631551,0.6337213498490096,0.729411436066036,0.41788312848875625,0.5299204621731107,0.5696647758630108,0.5820486607948848,0.49119360699710557,0.40039575570966246,0.6962144489893822,0.17357268201859677,0.17399499544347852,0.5234578079281167
6,0.4997654000931339,0.5528160072746392,0.3965791873449212,0.3965791873449212,0.44817229371902756,0.6921204705258667,0.6992639772950059,0.6873507185642167,0.5404552027331375,0.546151546931836,0.5505606809102459,0.7172674637826146,0.24704331023155568,0.3802321781196265,0.5166474179429215,0.4474121349196787,0.6557837103991568,0.6236922923131148,0.7325452398371448,0.34929457078009635,0.5254537785743612,0.5355303240989223,0.5788082496965241,0.377455580216248,0.39311112717061386,0.7070902241986978,0.14766268958056858,0.06595236907639294,0.5059740714754027
7,0.5096231160004844,0.5604356096024034,0.40605655784392464,0.40605655784392464,0.45783983692220453,0.6998355270120755,0.7015269243299537,0.6987061733296892,0.5454758026341769,0.5983397425288483,0.5411032895402534,0.716308954887457,0.2643312343003647,0.3782511655468578,0.5235516225654331,0.4517850844219927,0.6606180494916402,0.6174869662469131,0.7295671467092281,0.3953008831378501,0.5394307089243746,0.5288604282848247,0.5850988302347317,0.4621653654899689,0.3761241115462588,0.7075865557234674,0.12633928732981903,0.06453274715116787,0.5205490074320583
8,0.5089109661829265,0.561970110045124,0.405283208390762,0.405283208390762,0.4570970872868443,0.6962190149625692,0.7015066914570312,0.6926884093164758,0.5397724272998123,0.5951475832437381,0.561458000224771,0.7221786806919527,0.2652099759587609,0.3646013990039967,0.514008696857454,0.4470433983004374,0.6567278162874454,0.6293547641772997,0.740355109653184,0.38702022826766436,0.5396452153005598,0.5336442383292769,0.5789870724636851,0.4530187178881339,0.413417306205647,0.7103248482361655,0.1386139290758337,0.039814771920151655,0.5028058129457174
9,0.504517772151984,0.5601656708845114,0.39717333294385515,0.39717333294385515,0.4508455525479196,0.6936364193922477,0.702414118074899,0.6877755100569027,0.5390510508209432,0.58587705608834,0.5519312659666145,0.7182337794279546,0.24660514207455028,0.3831891003695481,0.5067370103159371,0.45041507206521125,0.6615195343288057,0.623875932951144,0.7278703757633741,0.3779977707011711,0.5509780212004,0.5285029891814744,0.5758040800045875,0.43358795294078384,0.394132371747075,0.7118558069764982,0.1221162159341431,0.048515579253631404,0.49420132375026693
10,0.5091174069969143,0.5632997131814669,0.39928872592907866,0.39928872592907866,0.45420306646299646,0.6956369899843546,0.7042069329256565,0.6899148001024755,0.5428357295491022,0.5717919359516386,0.5616780308680746,0.7170101016156994,0.2796194988670845,0.37917535720625817,0.5117111949205425,0.45136659431254245,0.6566915531981682,0.6304675585135492,0.7307675280540179,0.39058727574392216,0.5478201034437045,0.5353973790043641,0.5799373004531142,0.4010222755699346,0.41048094421277437,0.7076845313895538,0.16597539141015463,0.03175736162273308,0.4981632768452862
