epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.5054940037642732,0.5412983030423686,0.42548071595604553,0.42548071595604553,0.4654873598601594,0.694123686197985,0.6830546322990358,0.7015145438333708,0.5384404084053296,0.6296270795599275,0.5679319745624152,0.7138593396036482,0.20017961757348016,0.3925252908384656,0.49589431580664584,0.4359045524303305,0.6543585828017188,0.6361083547322091,0.7239589835170468,0.3260069006956359,0.5350838710722527,0.47766687604738695,0.5847052143928683,0.5727811223620984,0.4202464381644242,0.7071417004748589,0.06993164319742134,0.11734853552604112,0.5062103575746065
2,0.522899576130777,0.5633740661032444,0.4319203622789467,0.4319203622789467,0.47740996920486184,0.6995547841575955,0.6953819856860675,0.7023409806768073,0.5436908727290914,0.6202833965009,0.5570732698655885,0.7112139366249823,0.3601072824204359,0.35397449260891334,0.5139537821655276,0.4473454999544341,0.6553520475696217,0.6292030553706092,0.7243208844655596,0.4600241908002784,0.5255759806764844,0.5017968038857232,0.5849961241188785,0.5379760222912938,0.4000079788526691,0.7023662100526814,0.24501030604451574,0.03230665434773624,0.5207792402448519
3,0.5081275635141697,0.5472476899459406,0.4258053549952903,0.4258053549952903,0.46696645925473,0.6890494205628641,0.6766217965510004,0.6973474016420336,0.5338602037848846,0.6105492360841321,0.554721233440658,0.7100452969793216,0.3019166258075703,0.37234659440675727,0.4734537540958632,0.43126190250828883,0.6522667186220887,0.6252397667390466,0.7211941779594456,0.42274615771730545,0.5277387131186411,0.4502863929567684,0.5830874591314972,0.5254713221232407,0.4049665292016636,0.7026912600300513,0.16946751635623278,0.10841947998973751,0.48653391813460883
4,0.5356435436077244,0.5918949712820345,0.43266277757473187,0.43266277757473187,0.48415316059122815,0.7175097216415842,0.7269301081784125,0.7112196867027705,0.5647327773062432,0.6332039272141846,0.567981286168414,0.6954688094729827,0.34616690178565757,0.3743878106095821,0.5675632926970062,0.47232747141473425,0.6646783801235909,0.6371657205947261,0.7373505723372241,0.4887933885362084,0.5438604277701766,0.5990888381975809,0.6015068163235698,0.5554132433640071,0.4173448047401717,0.6665172702951125,0.1918504234967112,0.04625463351177646,0.5497522512917741
5,0.5343947519651858,0.5839598981330693,0.44103008765919866,0.44103008765919866,0.48771241981219227,0.7142474607925725,0.7203165013978554,0.7101951347756867,0.5597125932362775,0.6278972721227593,0.5728145765927373,0.7114379052184998,0.35410333367493585,0.36922550735700604,0.5455720755540846,0.467637514104702,0.6617080787156343,0.6427930424089127,0.7318366889368088,0.4680931578364262,0.5304122693888839,0.5852385355401173,0.597256183238175,0.5449420086048475,0.4169179937504028,0.697297937004327,0.218375831104863,0.09022459576616781,0.5221960641456078
6,0.5205066344683607,0.575404750011199,0.41690156177909043,0.41690156177909043,0.46870409812372554,0.7011243956421237,0.7071378109732372,0.6971092108738097,0.5457206673929726,0.6157951042021313,0.5624218095254662,0.7114733681275592,0.3208350343805177,0.37904092366539316,0.5082595339844843,0.4533745618622205,0.66848264130199,0.636936232124511,0.7260799766251376,0.4692530016423259,0.5477685484494422,0.5259382880727653,0.5848661769119512,0.5023699715422063,0.39816430103564016,0.7017780762869262,0.16919306078064666,0.06384036755066744,0.49809897834559497
7,0.5213960898474309,0.5670974800218016,0.4255435101778362,0.4255435101778362,0.47346980001263356,0.6973464439387956,0.6961810127014827,0.6981246076768572,0.5435954537082061,0.6116026964322565,0.555995190203608,0.7156951964818968,0.3545362721948806,0.37569349347797515,0.49265432643319323,0.44677761720020204,0.6645686404274886,0.6317042471922419,0.733461612452026,0.45627098972804014,0.5376040645568991,0.4992951885957137,0.5859004064959731,0.4861471217260598,0.3928412936318486,0.7036834011653734,0.23110601706485223,0.09027012067277622,0.4888562104879702
8,0.5269233033764805,0.5782154730950546,0.4253684808715789,0.4253684808715789,0.4761458921240297,0.7068933884911375,0.7124605279269475,0.7031761841679821,0.5518812692330753,0.638099014867607,0.5599971195847335,0.717441644450092,0.31780970956072296,0.3828620924573957,0.5203722734817369,0.4565119232348531,0.6742221235961992,0.6362784910624286,0.7337522476410222,0.44741008596533105,0.5500733375820405,0.5492601025835065,0.591070987322089,0.5567524856984151,0.39301086970220434,0.7064188304271285,0.168336962413612,0.058295439869652015,0.5036937906679517
9,0.5153354417983197,0.5702895249502994,0.4132779319906622,0.4132779319906622,0.46430668689449095,0.702668694626276,0.7087063774163469,0.698637306365237,0.5461375665732702,0.634082523876726,0.555891955748702,0.7190564118948064,0.2635085715625054,0.37060370551101157,0.5180673574212163,0.4517988495723619,0.6726584268842776,0.6341998567915628,0.7368163708064767,0.3967727508749299,0.547284325402166,0.5524960943203208,0.5862045166918038,0.5489211176797655,0.3835118868827109,0.7070955975671467,0.11646880210442663,0.05276655590226198,0.4979770471065198
10,0.5158867351220086,0.5710637443602,0.4118007906604756,0.4118007906604756,0.4638437628912421,0.7038459770237918,0.7114856115029208,0.6987449583335685,0.5499491811225804,0.6220653623348922,0.5631012635031206,0.7167422211985942,0.25999559178771414,0.3783862296402542,0.5209672962669043,0.4596616702876249,0.6691333916024829,0.6373151885260654,0.733798369755858,0.3951447164589787,0.5467568842867401,0.5556359896036496,0.5873306230217388,0.5159078772411367,0.3987735619946301,0.7051385380421938,0.11242437632667798,0.06236984547929491,0.500660712517657
11,0.5252788595273982,0.5797280602648485,0.4231085466688277,0.4231085466688277,0.47419370309811293,0.7082694667234885,0.7162285949493019,0.7029551206054022,0.5519620539008082,0.6338773578919571,0.5622206027297842,0.7189093451289895,0.30385522835796974,0.37649538725171344,0.5296320414305652,0.4582679684091662,0.6716244143743217,0.6350669899587092,0.7362387259291785,0.44034445840203484,0.5476587267452895,0.5688951380352386,0.5902702281268043,0.5462134707575155,0.3997291237244247,0.7072251952381732,0.15111888032119464,0.06064126328945416,0.5065616652242272
12,0.5207153515892421,0.5749618863893489,0.41789502900398384,0.41789502900398384,0.469305190296613,0.7044389443483092,0.7107157833691591,0.7002478703841885,0.5487654408685884,0.6308955948070986,0.5605904228831738,0.7177653889583034,0.28805174839422876,0.3796071468227089,0.5193317183905934,0.45500513848562735,0.6712985255230999,0.6348927851623103,0.7347983332607054,0.4302247696984936,0.548151802172677,0.5503618504225288,0.5878125738512636,0.5375456282877742,0.39572039372135004,0.7062457738670064,0.1301739116528905,0.0665105418034114,0.5012563798441906
