epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.48753239576532986,0.5345730916588582,0.4035171410731254,0.4035171410731254,0.4455247684192276,0.683394608565684,0.6827871893602769,0.6838001851319514,0.5214676325567229,0.5465682928486885,0.5606482938515307,0.7183908397237414,0.15966441005505064,0.40859975100191825,0.4973875503196569,0.4207725535362514,0.6598348762730384,0.630857791456832,0.7441054105500922,0.24444271927323838,0.5435255530473999,0.4984727374751554,0.5684561119161857,0.3949719879311174,0.40508822500495256,0.7012864918754812,0.07630101041737346,0.18174446250126125,0.49677169786550623
2,0.5103432917327841,0.5610699713687939,0.40218867504510614,0.40218867504510614,0.45626598338894514,0.6892352585567559,0.6886237884587276,0.6896435399224518,0.5348767229479472,0.6072425543562343,0.5455544628809182,0.6888814174961192,0.349337609750001,0.358132549588546,0.4883777251097227,0.4251812090601053,0.6576308677731413,0.6248464494805187,0.7276583713494801,0.472936072367516,0.5383093044543128,0.48092752509648357,0.5808393121567497,0.5065604024388488,0.36962149493048946,0.6621705432031707,0.1877561947554261,0.015787669995449116,0.49258510783560905
3,0.5210088974942216,0.5674261199894267,0.42592574025989965,0.42592574025989965,0.4734673188770606,0.6975951612582035,0.6965867619671424,0.6982684740515006,0.5470210310360875,0.624306987165952,0.5501194996046375,0.6884607954424493,0.3488806339779475,0.38971562066945004,0.49855771456302717,0.4519742532223061,0.6560045313268469,0.6326852636056837,0.734391397765257,0.47998974114668863,0.5263382475280629,0.4905994053311418,0.5869483189883798,0.5504360201603717,0.36830133395288445,0.6560442845849221,0.201042276708238,0.11563999697216334,0.5030679504523384
4,0.5139587289601661,0.5647424301512121,0.4064897652009131,0.4064897652009131,0.46022424708053966,0.6984825034567009,0.6967493196036999,0.6996397581986529,0.5416211505616123,0.6364485797311951,0.5453511757549924,0.7071926651392805,0.26909196093261434,0.38687201691367973,0.5111335536877886,0.42780043210537705,0.6666565988223562,0.6285375135809136,0.7203838204080079,0.44052173364048747,0.5512052433241383,0.5180916691772046,0.5890056078009983,0.5644388880759645,0.35698754741499383,0.6980791405902314,0.07913079270166092,0.0505967569582598,0.5071896228642834
5,0.535152270126175,0.5843908234544981,0.4372348560193077,0.4372348560193077,0.4861935630727413,0.713336319328249,0.7207952185573883,0.7083559783865095,0.5553752264627614,0.6349601000149185,0.5602596927258213,0.713625688631847,0.34633249648118286,0.38976210628364094,0.5457505802830518,0.4581062295069433,0.6613668955066603,0.6425906742594351,0.7361404915928769,0.4646877189531842,0.5478970538391885,0.579946700523198,0.5929815549083949,0.5709259020200264,0.37713908698535353,0.6983096911403489,0.20898597452088805,0.0863605522169781,0.5259412303431644
6,0.5222265160136901,0.5754291795713301,0.4180236828563384,0.4180236828563384,0.47012509943501424,0.7102316455165206,0.7157339637837524,0.7065577225824609,0.5499704289497811,0.6295580508452886,0.5547002506733707,0.7174054910078786,0.2810629346713942,0.37322847185623714,0.5496599840918801,0.4544954375358299,0.6668532812670657,0.6375839518725138,0.7342037658092848,0.41394119454639045,0.5465595916430939,0.5743670343251324,0.5890490808264556,0.5467209877770146,0.37106770060149374,0.705981566246334,0.13034051197963262,0.04744852624997989,0.5355574063134585
7,0.5106225200840898,0.5692168989109422,0.4026163088927337,0.4026163088927337,0.45661941448841176,0.7021402078746906,0.709471811942038,0.6972448624914754,0.544679731135502,0.6063903086098115,0.5522602500822266,0.711399105482029,0.2484029782280987,0.3828011722645572,0.5284240947864035,0.450354824136714,0.6680963160777199,0.6295478952616121,0.7316337874467619,0.4012201244235222,0.5440565243725377,0.5596088206577277,0.5842540964417113,0.483216985903156,0.381549860834969,0.6981756934113389,0.08001751219671295,0.08074687829863263,0.510353135162615
8,0.5200949028196693,0.573648604247108,0.42021394381807925,0.42021394381807925,0.47015442331887425,0.7044655459438015,0.7089887466053387,0.7014453842885331,0.5444403225574873,0.6187140693501754,0.5639668496297022,0.7108267572402084,0.311014440117029,0.35995445200537407,0.5317474288377086,0.45101800675387516,0.6707322295050476,0.6284957231081065,0.7402449447376133,0.44335979764275335,0.5274282772360065,0.5542612507463537,0.5846093588510752,0.5036772277705831,0.41727736504008484,0.6925695378888114,0.16029860979118885,0.0642591789940758,0.5188063283907356
9,0.5084047587286397,0.5712644221487485,0.3949063907905196,0.3949063907905196,0.4516555747595796,0.6983405762553593,0.7096887445086293,0.6907633526960554,0.5399822300308929,0.6090376314765454,0.5546710977355899,0.7128958589958005,0.25325398097667745,0.3726682432020062,0.5163242686829651,0.4573967410273253,0.6704934044877691,0.6347485579277777,0.7329585930054965,0.4078339330407294,0.5517503021145069,0.5436694234376351,0.5749424544668721,0.49678088873916665,0.37755810834149434,0.7000716268646223,0.08287427788507937,0.031641936852313854,0.5004754423840881
10,0.5237268496199817,0.5776728094637056,0.4171759590185426,0.4171759590185426,0.47045140431926213,0.705215402656948,0.7127725884099717,0.7001694353561594,0.5499282734444596,0.6204831366381229,0.559898049936225,0.7136098422035116,0.31934001239312626,0.3792938011065288,0.5235348316178986,0.45592634267694687,0.6708854533058316,0.6363383665393528,0.731334180802217,0.44330616860380684,0.5539528672359105,0.5519662870818736,0.5881759307932588,0.5126516751402712,0.38871938930821154,0.7013699982465589,0.17518685045251908,0.047002508434295924,0.5071253607546827
