epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.49025948974288774,0.537131362647871,0.39351568141574156,0.39351568141574156,0.4418875855793146,0.6794372590632747,0.6733118738162328,0.6835272066537438,0.5298379313717808,0.602120040760005,0.529922549410482,0.7001844797823258,0.22544579162936704,0.3828846556044189,0.4614209796418346,0.4350685454525426,0.6462391106221538,0.6161503092365406,0.730615420574358,0.3734303184320144,0.5160557747505099,0.44236005946697715,0.5723794977870539,0.4966642935962695,0.34702254244663927,0.6793792950266425,0.07165057297217968,0.11536070206481701,0.47215286601658896
2,0.5076583178848512,0.541967558382237,0.42132756841944163,0.42132756841944163,0.4644929431521464,0.6863956255173899,0.6757058728885718,0.6935332219694756,0.5362224138998897,0.5880572988775562,0.49885878630835195,0.7105491147022525,0.38110854903561403,0.3664338107049823,0.4723782516653115,0.43907120532299365,0.6252602100465944,0.5794090824352086,0.728817071630992,0.4433970010060549,0.5241867136851894,0.45363162454862593,0.5789750521708338,0.4961693996623063,0.3303931631003132,0.698300382630363,0.2992582882360781,0.06318583623568169,0.4830108569005158
3,0.5170816300489823,0.5580171154101629,0.4274709506841985,0.4274709506841985,0.4722762903665904,0.6924591375814845,0.686068688469785,0.6967260695200156,0.5401767237234115,0.6028589571595445,0.5291566591126834,0.7078270596457635,0.3647309178224235,0.39908622689965906,0.4757348659793909,0.4451744748875305,0.6398422628363849,0.6163175171570182,0.7234695056713454,0.4691063385236004,0.5497514678618304,0.4624582409334306,0.5831631540221942,0.5140652559887477,0.3470089769667284,0.697261658797529,0.25012127810279655,0.11742738412499283,0.4832489467864005
4,0.529170440088644,0.5949892629258261,0.4201964624518017,0.4201964624518017,0.4746834512702228,0.7145283227577982,0.7305576940525265,0.7038254386354865,0.5612975573493786,0.6117608227001707,0.5493482301649735,0.6813277973436239,0.3390287762712549,0.38618852234895407,0.5752413744421525,0.4770505073798189,0.6608910752038741,0.6260151720776403,0.7397832401177814,0.4967222983795152,0.5533786801004972,0.6110838672216553,0.5955851376228232,0.4893491105790526,0.38611326900756904,0.6404084909410627,0.1960775521848929,0.078371047561933,0.5554706292652789
5,0.5353312370622416,0.5843488045310475,0.4400828417145746,0.4400828417145746,0.4877070393884081,0.7134128142441967,0.7170019798831928,0.7110163120218922,0.5558392316603349,0.6536889810843016,0.5708477621621777,0.6899859602175007,0.35692761681966445,0.3662276388519058,0.5538014686398065,0.4596276775277628,0.6740721446229262,0.6443212118871241,0.7168294861200393,0.4970324908783118,0.5396160155785495,0.5589426051026193,0.5947364288926615,0.6042650622356849,0.40577502730230836,0.6708483506089732,0.2109597173646351,0.04312072513465229,0.5508745804631069
6,0.5095137352195807,0.5678615495670976,0.39937361010577926,0.39937361010577926,0.45444367266267993,0.6971205495291494,0.7055345060092123,0.6915025125169363,0.5422310752728408,0.6007684705762343,0.5617976392718924,0.6929258189126861,0.288909866329977,0.36828777260243895,0.5116755035709956,0.4547797551730825,0.6656875592527672,0.6350955046756029,0.7180092415795886,0.4305131781671933,0.5466220826824993,0.5243235254389487,0.5790715930678386,0.46121496931785677,0.400214762195096,0.6772122558916346,0.1440449922098365,0.029480251501699244,0.5043764465564933
7,0.5234080547508951,0.5716610526550704,0.4289888518867639,0.4289888518867639,0.4761984533188295,0.70475492168697,0.7094182650268676,0.7016411861279283,0.5501751718301918,0.6200373443719345,0.5523845480038762,0.7140862306780879,0.31830280984747295,0.3911855394085721,0.5176847391161309,0.46162148538740133,0.6643596582808146,0.6282772051336324,0.7312061748790046,0.43030088162574687,0.541994999045356,0.5438669642335368,0.5871546117880686,0.5201464200385082,0.3872052911128964,0.7027885214163189,0.18595452793635392,0.11712106870122069,0.5025515222139807
8,0.5177620290359153,0.5653120194058164,0.42168089294469857,0.42168089294469857,0.4697214609903069,0.7045627092145412,0.7062742339708058,0.7034199163499957,0.5476652646976198,0.6346681019545871,0.5503659410861458,0.7176941359975044,0.2671792697661069,0.3819019650609698,0.5248595246884734,0.4534265590651806,0.6709510115044719,0.6281382199352253,0.736147690852457,0.37905610146569924,0.550437116852963,0.5390274361647183,0.5876753788334457,0.5562272721141281,0.3810645998805813,0.70574350220067,0.14643462267669174,0.05795087732203275,0.5166699975853408
9,0.5171233911956284,0.5688481848245271,0.4155285176571909,0.4155285176571909,0.4663259544264097,0.7033546886168127,0.7085822118246938,0.6998642475937734,0.5435722488087747,0.6289713736412678,0.5554538345645698,0.7067703699160257,0.27745501368784004,0.37940098523560295,0.5282399125153181,0.45125758849361775,0.6692348686899238,0.6326657082794772,0.7303794242797873,0.39095967078047666,0.557660415387986,0.5497796178604212,0.5827042378765149,0.5382644697604285,0.3838886090028765,0.6919980351954719,0.15088744253556766,0.045084097205476105,0.5158727320240007
10,0.5192410235690273,0.5694794274387421,0.41982012054685774,0.41982012054685774,0.4695305720579426,0.7049460105284711,0.7092171497424329,0.7020941514482382,0.5504953079723652,0.624180759360958,0.5589466815221407,0.7171553644745898,0.28161296910493094,0.3795830779009765,0.5227130046472297,0.4580141468449219,0.6689323766597812,0.6351757408597402,0.7304062786001139,0.40414795924677827,0.5438213566641509,0.5458581331957082,0.5889519640926769,0.5249005806518797,0.38872084272496765,0.7083076533411821,0.14825798474036317,0.07037214385065761,0.5092296744262768
