epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.4916160840508885,0.5363790285941998,0.40450403747948677,0.40450403747948677,0.4480600607651877,0.6909432550181294,0.6861663341376074,0.6941328268176481,0.5404706872621576,0.5975129889834165,0.5286285199932113,0.7085008090472742,0.19334371148636037,0.3690799983317586,0.5037758732520404,0.4483900631456231,0.6357751007668165,0.6099500512685151,0.733070224656561,0.30152230338936287,0.5092645548975784,0.5166809020349417,0.5823431153713295,0.5148021792452347,0.35576013601428913,0.6922215744307867,0.08319711135071743,0.10680713907360825,0.4963970068704419
2,0.5225674105437192,0.560535090713944,0.4340755962937773,0.4340755962937773,0.47832150341874824,0.7018309077788272,0.6953181713865935,0.7061794914907887,0.5504568652850323,0.5983746518026216,0.5345686875107776,0.6956059055930374,0.39147855723428715,0.3625880911431798,0.5248991152370988,0.4563709479940618,0.6348577525418392,0.6123756716456881,0.7294590357232609,0.47412185339879004,0.5112258566664684,0.5053345170275005,0.5900752207779191,0.5153242868100141,0.3652674601966562,0.6719833834171556,0.2945191972765162,0.06544571078238312,0.5359139147957965
3,0.5172521806716331,0.5570199073957333,0.4322404543299611,0.4322404543299611,0.4747463175007971,0.6940976555126195,0.6889903191301325,0.697507847245679,0.5399205520528482,0.6277549644984673,0.5463329787678295,0.706110218755591,0.3198916205038948,0.39839026261833216,0.4823646675044687,0.4418776266528046,0.6586302025216149,0.6309605260799771,0.7195419684505756,0.42919657630374464,0.5447612602220702,0.47417119153934517,0.5833158234632811,0.557974901866379,0.36417173924774987,0.6968343424320123,0.20403986980889888,0.13232546138256987,0.4870210421088365
4,0.5216575840604581,0.5835967057534336,0.41794174122680255,0.41794174122680255,0.4697996626436304,0.7091649102129615,0.7200489749248536,0.701897570699188,0.5608827751145705,0.6081813448804284,0.542226545928685,0.6735273953621301,0.311963164090914,0.39837674833772907,0.5564451147087499,0.4761452966574113,0.6550794885080425,0.6214194072973036,0.7367473490334677,0.4834458295798422,0.5407334040018688,0.5716061651960982,0.5955552692990623,0.4939095243667734,0.370375259550277,0.6289709309669417,0.17490571570492217,0.11398561491350605,0.5478898737861353
5,0.5252314037798891,0.5794551982661159,0.43421303904748665,0.43421303904748665,0.47972222141368787,0.7099873176921362,0.7174976838042818,0.7049726120785188,0.5524296437520592,0.6594074843323363,0.5697276820168545,0.6748835518262332,0.28299704783806645,0.37162849025549444,0.5655459264381797,0.4611822171765399,0.6720424193064443,0.6400789490592812,0.7260289644078423,0.4552725911593483,0.5323220041144477,0.5692592426389074,0.5891336161321707,0.6299218938722925,0.41098571804869766,0.638426525187498,0.1487703392463898,0.05884643780674917,0.5634067430386089
6,0.5122798781211558,0.5744000420098364,0.3999644070427414,0.3999644070427414,0.4561221425819486,0.7056150702567605,0.7145693704045074,0.6996362433199079,0.5535813416414265,0.5877061903135011,0.5549784344270623,0.7036498928785019,0.2747115358651152,0.3702216555121321,0.5411100962103509,0.4665710782029729,0.6602300063022501,0.628203087450592,0.7201558013111221,0.44617622359731024,0.5455219299017471,0.5539421673028604,0.5895586319924091,0.4486481110033159,0.39052255531017377,0.692672408728247,0.11745190617408442,0.02719957689765566,0.5336976591933037
7,0.5249560229446469,0.569512321469729,0.4365644847341073,0.4365644847341073,0.48076025383937715,0.7067499404274645,0.706573277767078,0.7068678988893463,0.554618196945225,0.6142286263258447,0.5483614758650114,0.7072829178560817,0.3246999374052275,0.3997669953859641,0.525734010829174,0.46696269405897,0.6528952191255507,0.6271882399815379,0.7262457256838086,0.44400538590163796,0.5420721870163542,0.5272167985202436,0.5921903053084808,0.525499907569742,0.3770849132846503,0.6946134997135777,0.1994449291278691,0.14223115024929409,0.5248866878851375
8,0.5140887553557337,0.5603708880514814,0.4169663673990347,0.4169663673990347,0.4655275613773842,0.70390157123098,0.7019200232871193,0.7052246598060709,0.5494937974843493,0.6218939729370182,0.5368523952815494,0.7122160144280141,0.2774583969750472,0.3719991807836121,0.5287075296005456,0.45513307908951994,0.6653294049494657,0.6229841295061144,0.7283123509083407,0.385640062783437,0.5378381682600898,0.5273590208634021,0.5902514002539544,0.5358018664897815,0.3503080171636197,0.7015045463453177,0.16230439383647557,0.049113964553138406,0.5294803831509554
9,0.5254359545370437,0.5704399757638979,0.43151617302883294,0.43151617302883294,0.47847606378293833,0.7111092505582323,0.7093236236607613,0.7123015217595116,0.5523129059483843,0.6458544173112102,0.5448061262002506,0.7068806151684394,0.3023656497844676,0.3796312872513346,0.5462006800952193,0.4567429138877201,0.6692923314146,0.6302440547743767,0.7272189538883334,0.41438297848966227,0.5523756630272637,0.542822934865329,0.5933315955229084,0.5933226598538147,0.35555528268991143,0.6938076951950835,0.18334332977441967,0.05312101904271411,0.5481316291229793
10,0.5154760735623879,0.561631560809026,0.4207266049976505,0.4207266049976505,0.4681013392800192,0.7060731971759386,0.7043054754874546,0.7072535129877363,0.5534005283452396,0.6290365602789966,0.5488399735796837,0.7100693336784125,0.2623646953450405,0.3722129235825378,0.5324085001268051,0.4601372844965934,0.664250783019632,0.6316388871721064,0.7263979259167439,0.3821974239101124,0.5321983946563053,0.5346002264916893,0.5933248390340589,0.5498407464065879,0.36534984535160137,0.6989244233638586,0.13836757389026944,0.06813304208808463,0.5311457648490931
