epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.49394381308423435,0.5237081303479216,0.4138680598074872,0.4138680598074872,0.45390593644586075,0.6821186508363838,0.6665368217235096,0.6925227090082477,0.5264000469158137,0.5697213332792191,0.508683578364065,0.680971214878871,0.3390511881456353,0.33335966290952174,0.49941966709651436,0.39963916364559443,0.5924117809423062,0.5818545660003895,0.6852618482097402,0.44500548604617507,0.475131631994823,0.48665243559642235,0.577932121248232,0.520504345518569,0.3459907959232494,0.6781045638029788,0.22879984772636242,0.039086389423384146,0.5066583550096344
2,0.5101337807489983,0.5469018182478981,0.42387591065416885,0.42387591065416885,0.46700484570158357,0.6929952309917364,0.6875643515015949,0.6966214539293971,0.5326251606912363,0.6065102777204482,0.5145819724331884,0.6961667303185729,0.34698744180498775,0.3558797831768012,0.5181850990977536,0.42367220911956055,0.6320437150046642,0.5920427844442296,0.7004961146539341,0.447079392993533,0.5128364761220027,0.5201420353973624,0.5768248878940125,0.5524067161709679,0.34830101401053365,0.6932663235652433,0.2319132458236816,0.04734341105305543,0.5170757760616874
3,0.5195446167659103,0.55306119453733,0.4424763764271331,0.4424763764271331,0.48101049659652173,0.6990347167168096,0.6869435836293641,0.7071080212752323,0.5408747249224992,0.6276111304424222,0.5350586468362154,0.7036685399854014,0.3431423699048977,0.3795555145882761,0.5069013906816603,0.4334927337487509,0.6477512875088782,0.6174491108125573,0.7048306243081686,0.4515392958716869,0.5200036042810492,0.4963617052302191,0.5892183865608368,0.5824685631311929,0.3586655260363416,0.7028931497869806,0.2152702163069229,0.13599629381405212,0.512822499353605
4,0.529832682932656,0.5799540322581012,0.432790845554214,0.432790845554214,0.48131176424343497,0.7159048815403998,0.7190032581007284,0.713836081418252,0.5614237224696909,0.6266020567822814,0.5400639747140322,0.7165300587366591,0.3192340207719903,0.3837771050005946,0.5611978420533436,0.4631805326602321,0.6510022123133951,0.6233708675516774,0.7298155563699591,0.47265238391830944,0.534384144799048,0.5852725281940867,0.6010435197884524,0.5701118089483882,0.3612458257216794,0.7074828928048634,0.162129291956128,0.07986471332218018,0.5476578663378063
5,0.523982270597659,0.5716111871313435,0.4316517720155485,0.4316517720155485,0.47781702130660375,0.7074434067103583,0.7092423961354386,0.7062422132886156,0.5494324573032143,0.6281978552766423,0.5431637211088706,0.7147838174435973,0.33853673217335867,0.3610956638072024,0.5326656470707274,0.45202232908621137,0.652273220776707,0.619792504229904,0.7222021051091936,0.4724984748023011,0.5234767038037669,0.5590129721113214,0.5897368015218681,0.5731120708250899,0.3732871109773199,0.7097876659542881,0.1861080079792255,0.07224959879025081,0.5172811480607975
6,0.5299910329673275,0.5746561718159212,0.43393534790888266,0.43393534790888266,0.4819631904381051,0.7056619899158366,0.7085816607917937,0.7037125123919781,0.5453515131342731,0.631742218191615,0.5420411178700406,0.7134932755104535,0.3762787565129964,0.37549724964071884,0.5255330999111951,0.44183633547878737,0.6533417363420764,0.6199403821811256,0.7265355137429296,0.49206100685028054,0.5412877124713995,0.5475905156448494,0.5860887372347392,0.581778276043136,0.3696381190476517,0.7051021294750357,0.23353790573412153,0.04847223481291428,0.5129300330145801
7,0.5228800093676943,0.5583352871078409,0.439265587517719,0.439265587517719,0.4810727984427067,0.6972798580980994,0.6896114416565171,0.7024000946355661,0.5415780286455573,0.6227242082722395,0.5443229457439318,0.7117876313376588,0.35374231281225754,0.39161250065848197,0.49439243810373334,0.4389265469078064,0.6492388560901535,0.6234076825501135,0.721050570279957,0.460218171308969,0.5333011863610585,0.4822039962568281,0.5856362286838135,0.5592430718229017,0.3697199343311436,0.7056060430258392,0.221651025143544,0.13175965675772996,0.5012431528590607
8,0.5268676766167398,0.5747304020862504,0.43092853319997476,0.43092853319997476,0.47889810490835727,0.7065633543242084,0.7099819101321293,0.7042807690621234,0.5463266023242728,0.6335096650360377,0.5478559391808882,0.7138664942094609,0.33757459574939863,0.3792317705600686,0.5297086692570524,0.4465979595177678,0.654410363391262,0.6280117878436995,0.7260754622222678,0.47587013784327054,0.5354074146165096,0.5567396891689758,0.5866636690624154,0.5870019353257289,0.3716102164838216,0.7058538986424687,0.17264887543361643,0.07843036149735116,0.5142907759544213
9,0.5153273896598007,0.563231919592204,0.4160197616534072,0.4160197616534072,0.46567357565660394,0.6957054792499748,0.6956261841226227,0.6957584249671779,0.5382849593519938,0.6342731784628675,0.5371683039522755,0.7111906152970745,0.30286891088633566,0.3866735545522773,0.49683220511578113,0.4399581896557109,0.6541738114169293,0.6270671412798442,0.7257015654499486,0.45278851122529823,0.5432598662532104,0.4996743518644864,0.5793835453227189,0.5893319621905242,0.3435646001685885,0.7013599390463591,0.1224827545241114,0.08079336074387072,0.4952221695776777
10,0.5134124066557961,0.5612839040596321,0.41481280813811344,0.41481280813811344,0.4641126073969548,0.6958014297034157,0.693995123807281,0.69700750836616,0.5423048239070958,0.6192542869707977,0.5430540606029459,0.7089671587799163,0.3001710964523589,0.3843081313228699,0.4958272885545889,0.44764495055472103,0.6495488698608316,0.628446087874496,0.7234823423067749,0.4518814595350959,0.5357937929704956,0.49218982531501027,0.5828429411848746,0.5489260339829461,0.3581203205230586,0.6990589333476174,0.12463346824631173,0.09222021080010694,0.4978877488818787
11,0.5153155118775493,0.566779630279842,0.4131732760441036,0.4131732760441036,0.46424439396082645,0.6984157773821709,0.6981750395605351,0.6985765191206615,0.5442285836506223,0.6191928246945367,0.5389935893382304,0.7111473385970745,0.3158576037098374,0.3715919095783306,0.5061967335742135,0.45018951674084107,0.649760294602913,0.6285478958033005,0.7269663764554001,0.46850536707873036,0.5329975375585883,0.5104904237191207,0.5848349140318482,0.5471789533620091,0.34614171501481844,0.70041271948167,0.13727874003315155,0.07260948409600643,0.5037564062892214
12,0.5176622274195916,0.5680720145538529,0.4187928791845396,0.4187928791845396,0.46822755330206556,0.7004535756565062,0.7005396888033782,0.7003960775166583,0.5431849201068571,0.6318837551250316,0.5451167503121725,0.7126289752773193,0.30873312593309254,0.36920593568753846,0.5128821294951295,0.44454808385307637,0.655196988254397,0.6298167849696047,0.7270014926080393,0.46489361917087496,0.5318795245514086,0.5231676084695694,0.5851515831335644,0.5778298920088276,0.35992410234658817,0.7028986905617167,0.12779187480001128,0.07092652466716617,0.5070274867739027
