epoch,overall_miou,urban_miou,rural_miou,worst_domain_miou,dg_balanced_score,overall_pixel_acc,urban_pixel_acc,rural_pixel_acc,overall_iou_background,overall_iou_building,overall_iou_road,overall_iou_water,overall_iou_barren,overall_iou_forest,overall_iou_agriculture,urban_iou_background,urban_iou_building,urban_iou_road,urban_iou_water,urban_iou_barren,urban_iou_forest,urban_iou_agriculture,rural_iou_background,rural_iou_building,rural_iou_road,rural_iou_water,rural_iou_barren,rural_iou_forest,rural_iou_agriculture
1,0.4749683895303821,0.525217052299744,0.37347112068669064,0.37347112068669064,0.4242197551085364,0.6786432527493338,0.6738012994794919,0.6818762469709979,0.5303917688717602,0.5777958749598633,0.5070711961882886,0.7037396441594757,0.16434363783714737,0.36424281142421394,0.47719379327192546,0.43784011670546125,0.6328979864347273,0.5972320602403587,0.7293823622646521,0.2801331715929524,0.5253941962693693,0.47363947259068717,0.5730302576912186,0.447105414138831,0.31809857269510133,0.6861167705281558,0.049030559967996414,0.06170062706420247,0.47921564272132866
2,0.5094874368594565,0.5561137773040691,0.40611577302810503,0.40611577302810503,0.45780160494378075,0.6977052993857076,0.6920138190668612,0.7015055266820248,0.5438375255704216,0.5852894071732928,0.5147335671900681,0.715885728924979,0.32255467570128743,0.3656591268324923,0.5184520266236545,0.4549716131648519,0.6316526666643743,0.5998771386372845,0.7294552887339484,0.44768813637706645,0.5335875868398836,0.4955640107110745,0.5832434292369362,0.48062328174070457,0.3330761169820397,0.7068889843528409,0.17329406536444472,0.03452639876969841,0.5311581347500709
3,0.5163305454857652,0.558387016647354,0.4302904210873522,0.4302904210873522,0.47331048328655867,0.6954041314099666,0.6900101681837264,0.6990057051903085,0.5397276803951404,0.625039836001112,0.5426265320216405,0.7150597955893638,0.30269700526464877,0.4018692968957232,0.48729367223272774,0.4430928658795023,0.6563894105207208,0.6255053049939706,0.7286828087899637,0.42624573559865203,0.5434408964545158,0.48535209429415227,0.5834972415758984,0.5501883283362442,0.36722418065592366,0.7060084850336049,0.16726409119429975,0.14945527158122215,0.4883953492342719
4,0.5160819418415646,0.5747784751800566,0.4052588914416409,0.4052588914416409,0.4606704166416028,0.7070379748545492,0.7087198484121389,0.7059149802302259,0.5555330821503819,0.6003615816423794,0.5395450010528808,0.7081123684482955,0.29018138058547044,0.37535947489971727,0.5434807041118274,0.4652166583395382,0.652845115821841,0.6211647018326361,0.7351277638975974,0.4632104210087227,0.5411020081605465,0.5447826571995156,0.5955530838592632,0.4704807504139861,0.3654663915904817,0.6897511451536971,0.11859549396483479,0.054194989619751506,0.5427703854894724
5,0.5408562457624831,0.5870014603466693,0.4486012491701646,0.4486012491701646,0.4947287474663239,0.721021194442313,0.7230583912813429,0.7196609488468012,0.5617773003344033,0.6533001992284151,0.5684175590063807,0.7147043539587716,0.35793765426340324,0.36399731123235907,0.5658593423136484,0.46829669650232153,0.6710312002482132,0.6444914466548636,0.7282687325013143,0.47332865399736346,0.5404980706136984,0.5830954219089105,0.6002975679608906,0.6109576483692409,0.40098407176031325,0.7056980631950389,0.22323216100351453,0.04311418451349136,0.5559250473886627
6,0.5052913516714249,0.5640363907733198,0.3947956191242115,0.3947956191242115,0.45004348539781824,0.6911158060029575,0.6974677990918394,0.6868745513257771,0.5346202107604313,0.5972043956820831,0.5561968217995874,0.6980052654991098,0.27726905279720176,0.38115775010045616,0.49258596506110475,0.44428533434093737,0.6714218136636345,0.6319226421318509,0.7286438740959796,0.42755463791307957,0.5526427030702278,0.4917837301975282,0.5737420884538341,0.4567658212403298,0.38895840353521716,0.6793531213336449,0.12386163278625294,0.047840176373312754,0.4930480901468893
7,0.5196148226307795,0.5673601260962725,0.4214900696294593,0.4214900696294593,0.4705524461301194,0.7012178864293249,0.7009490432310971,0.701397394255602,0.5468271139085787,0.6180948633501716,0.5473224853951532,0.7131049378579343,0.32314877430957684,0.38096799354737365,0.5078375900466681,0.45356333741782373,0.6651158281278897,0.6254571682050601,0.7324045951760109,0.4415603630446571,0.540128507302426,0.5132910834000399,0.5873022522480151,0.508969462261366,0.37612897141997925,0.7006928570072268,0.1790822393059338,0.09352566937066421,0.5047290357930294
8,0.5084905885520544,0.5643903271616796,0.40003615137824966,0.40003615137824966,0.45426336996515204,0.6962399854948694,0.7004303805828457,0.6934420396348178,0.5406442350622759,0.5929360587967712,0.5463979095214179,0.7190582997272862,0.2696290661766498,0.3841323783381469,0.5066361722418328,0.44921911328496944,0.6688029479073562,0.6272067454085444,0.7354357895325068,0.4050637238200345,0.5483585925681254,0.5166453776102204,0.5803618189748718,0.45764506257433907,0.368763647799585,0.7084611489287226,0.12120210948251273,0.06291638225965705,0.5009028896280597
9,0.5136377293860744,0.5687641117807155,0.40691868922467517,0.40691868922467517,0.4602782093053748,0.6985968849778701,0.7029044845975247,0.6957206811189178,0.5400241879189889,0.6190064603434309,0.5477206018401217,0.7054075824485989,0.2900851800742636,0.38163743553479923,0.5115826575423178,0.4494368061571011,0.6694349667438714,0.6309754599700317,0.7329576185744276,0.4227891082774158,0.5557931903982304,0.5199616323439306,0.5795645986421222,0.5152542667924009,0.36436316882354836,0.6883665804146045,0.14083039243212025,0.053248228887431415,0.5068035885804983
10,0.5125786634052757,0.5665050574078883,0.40640988727929833,0.40640988727929833,0.45949427534228704,0.6992837913684551,0.7020097918223936,0.6974636284662789,0.5443554493312384,0.6092457739348267,0.5572561412657402,0.718446015932624,0.27435935470045203,0.37380755172642005,0.5105803569456276,0.45143228793896506,0.6684359589343049,0.6344844409402435,0.7327890877381301,0.4184549206942687,0.540085311737508,0.5198533938717972,0.5842374787235527,0.4855244190668169,0.3851151005605508,0.7089787627699042,0.11590854232171299,0.05986227344816947,0.5052426340643813
